,global_score,sample_score
69,0.18712088889535863,1.0819042540560824
70,0.18712088889535863,0.5430358911733653
71,0.18712088889535863,1.4937325411546218
72,0.18712088889535863,0.9795228521787591
73,0.18712088889535863,-0.07987781720587872
74,0.18712088889535863,1.3690279143324824
75,0.18712088889535863,1.0056569733211573
76,0.18712088889535863,0.074642300079101
77,0.18712088889535863,1.4628043439197258
78,0.18712088889535863,2.0140510792303825
79,0.18712088889535863,1.11817638570248
80,0.18712088889535863,0.7664009539074519
81,0.18712088889535863,0.6068713990915335
82,0.18712088889535863,1.7447940134030167
83,0.18712088889535863,0.9148731142343307
84,0.18712088889535863,-0.934453137203417
85,0.18712088889535863,0.7782718919837648
86,0.18712088889535863,1.275194934366034
87,0.18712088889535863,-1.103428360505366
88,0.18712088889535863,1.339930814343967
89,0.18712088889535863,1.1709454849080438
90,0.18712088889535863,-0.30772985553698495
91,0.18712088889535863,1.5826905252334214
92,0.18712088889535863,1.4880934820241056
93,0.18712088889535863,-0.11115535055310488
94,0.18712088889535863,1.427157122024189
95,0.18712088889535863,0.8303237309929066
96,0.18712088889535863,1.5802604326086716
97,0.18712088889535863,1.8450198616251288
98,0.18712088889535863,-0.23658380034430415
99,0.18712088889535863,1.8567365879372757
100,0.18712088889535863,-2.296011834811754
101,0.18712088889535863,0.6896458870255828
102,0.18712088889535863,0.9512147365382417
103,0.18712088889535863,0.3962302430230762
104,0.18712088889535863,0.996695712002085
105,0.18712088889535863,-0.8570680146030121
106,0.18712088889535863,-2.8951146355428916
107,0.18712088889535863,-1.6202167597258286
108,0.18712088889535863,0.5087048018254618
109,0.18712088889535863,-1.4988812515061967
110,0.18712088889535863,1.0432357180469682
111,0.18712088889535863,1.5566386450791674
112,0.18712088889535863,0.9579613424628355
113,0.18712088889535863,-0.2056546885998327
114,0.18712088889535863,-3.531499193422322
115,0.18712088889535863,-0.7669831534757114
116,0.18712088889535863,1.186594099873186
117,0.18712088889535863,-4.232749035074422
118,0.18712088889535863,-1.4146204101738884
119,0.18712088889535863,-0.024961495047089333
120,0.18712088889535863,0.15382514453722473
121,0.18712088889535863,-0.5060117901934698
122,0.18712088889535863,-2.224868527160698
123,0.18712088889535863,1.2753892540954037
124,0.18712088889535863,0.730373555898262
125,0.18712088889535863,-0.7679954348019047
126,0.18712088889535863,1.450102637211765
127,0.18712088889535863,1.6063732921053857
128,0.18712088889535863,1.3393573832500862
129,0.18712088889535863,-1.3617367145017352
130,0.18712088889535863,-0.6729743507608634
131,0.18712088889535863,-4.376758708134839
132,0.18712088889535863,0.9017290049726245
133,0.18712088889535863,0.9694192202489225
134,0.18712088889535863,-4.26637796592351
135,0.18712088889535863,-2.6546801960172637
136,0.18712088889535863,-1.9276126224389207
137,0.18712088889535863,0.544997392966605
138,0.18712088889535863,1.4394152915563985
139,0.18712088889535863,0.4275841428603808
140,0.18712088889535863,-0.8118914947662073
141,0.18712088889535863,-4.0469045710044025
142,0.18712088889535863,0.6896458870255828
143,0.18712088889535863,0.6203192003778679
144,0.18712088889535863,-1.5558150451027268
145,0.18712088889535863,-2.3581873122342376
146,0.18712088889535863,0.15546320132262226
147,0.18712088889535863,1.2902858223970268
148,0.18712088889535863,-1.6674486349733977
149,0.18712088889535863,0.43440314008998193
